,Cert_ID,Class_Type,Effective_Date,Change_Type
1154,58611,Commercial,2007-06-01,NewInstitutions
1155,58556,Commercial,2007-06-04,NewInstitutions
1156,58376,Commercial,2007-06-04,NewInstitutions
1157,58563,Commercial,2007-06-04,NewInstitutions
1158,58591,Commercial,2007-06-04,NewInstitutions
1159,58517,Commercial,2007-06-06,NewInstitutions
1160,58499,Commercial,2007-06-06,NewInstitutions
1161,58576,Commercial,2007-06-07,NewInstitutions
1162,58509,Commercial,2007-06-11,NewInstitutions
1163,58468,Commercial,2007-06-11,NewInstitutions
1164,58460,Commercial,2007-06-18,NewInstitutions
1165,58581,Commercial,2007-06-22,NewInstitutions
1166,58593,Commercial,2007-06-22,NewInstitutions
1167,58608,Commercial,2007-06-25,NewInstitutions
1168,58418,Commercial,2007-06-26,NewInstitutions
1169,58484,Commercial,2007-06-26,NewInstitutions
1170,58567,Commercial,2007-06-27,NewInstitutions
1171,58490,Savings,2007-06-27,NewInstitutions
1172,58452,Savings,2007-07-01,NewInstitutions
1173,58536,Savings,2007-07-01,NewInstitutions
1174,58348,Commercial,2007-07-02,NewInstitutions
1175,58533,Commercial,2007-07-09,NewInstitutions
1176,58553,Commercial,2007-07-09,NewInstitutions
1177,58547,Commercial,2007-07-09,NewInstitutions
1178,58557,Commercial,2007-07-13,NewInstitutions
1179,58619,Commercial,2007-07-16,NewInstitutions
1180,58620,Commercial,2007-07-16,NewInstitutions
1181,58434,Commercial,2007-07-16,NewInstitutions
1182,58583,Commercial,2007-07-17,NewInstitutions
1183,58504,Commercial,2007-07-23,NewInstitutions
1184,58541,Commercial,2007-07-31,NewInstitutions
1185,58515,Savings,2007-08-01,NewInstitutions
1186,58044,Commercial,2007-08-01,NewInstitutions
1187,58520,Commercial,2007-08-06,NewInstitutions
1188,58595,Commercial,2007-08-06,NewInstitutions
1189,58545,Commercial,2007-08-06,NewInstitutions
1190,58469,Commercial,2007-08-08,NewInstitutions
1191,58345,Commercial,2007-08-13,NewInstitutions
1192,58445,Commercial,2007-08-13,NewInstitutions
1193,58602,Commercial,2007-08-13,NewInstitutions
1194,58456,Commercial,2007-08-14,NewInstitutions
1195,58568,Commercial,2007-08-15,NewInstitutions
1196,58762,Commercial,2007-08-22,NewInstitutions
1197,58132,Commercial,2007-08-27,NewInstitutions
1198,58560,Savings,2007-08-27,NewInstitutions
1199,58558,Commercial,2007-08-27,NewInstitutions
1200,58537,Commercial,2007-08-27,NewInstitutions
1201,58516,Commercial,2007-08-29,NewInstitutions
1202,58433,Commercial,2007-08-29,NewInstitutions
1203,58625,Commercial,2007-09-04,NewInstitutions
1204,58546,Commercial,2007-09-05,NewInstitutions
1205,58534,Commercial,2007-09-10,NewInstitutions
1206,58636,Commercial,2007-09-10,NewInstitutions
1207,58561,Commercial,2007-09-10,NewInstitutions
1208,58424,Commercial,2007-09-12,NewInstitutions
1209,58402,Commercial,2007-09-13,NewInstitutions
1210,58590,Commercial,2007-09-17,NewInstitutions
1211,58550,Commercial,2007-09-17,NewInstitutions
1212,58626,Commercial,2007-09-24,NewInstitutions
1213,58594,Savings,2007-09-26,NewInstitutions
1214,58627,Commercial,2007-10-01,NewInstitutions
1215,58648,Commercial,2007-10-01,NewInstitutions
1216,58500,Commercial,2007-10-01,NewInstitutions
1217,58647,Savings,2007-10-01,NewInstitutions
1218,58604,Commercial,2007-10-05,NewInstitutions
1219,58642,Commercial,2007-10-05,NewInstitutions
1220,58390,Commercial,2007-10-09,NewInstitutions
1221,58831,Commercial,2007-10-12,NewInstitutions
1222,58832,Commercial,2007-10-12,NewInstitutions
1223,58833,Commercial,2007-10-12,NewInstitutions
1224,58834,Commercial,2007-10-12,NewInstitutions
1225,58835,Commercial,2007-10-12,NewInstitutions
1226,58830,Commercial,2007-10-12,NewInstitutions
1227,58836,Commercial,2007-10-12,NewInstitutions
1228,58837,Commercial,2007-10-12,NewInstitutions
1229,58838,Commercial,2007-10-12,NewInstitutions
1230,58825,Commercial,2007-10-12,NewInstitutions
1231,58575,Commercial,2007-10-15,NewInstitutions
1232,58629,Commercial,2007-10-15,NewInstitutions
1233,58617,Commercial,2007-10-15,NewInstitutions
1234,58614,Commercial,2007-10-15,NewInstitutions
1235,58703,Commercial,2007-10-15,NewInstitutions
1236,58600,Commercial,2007-10-16,NewInstitutions
1237,58562,Commercial,2007-10-22,NewInstitutions
1238,58523,Commercial,2007-10-22,NewInstitutions
1239,58668,Commercial,2007-10-26,NewInstitutions
1240,58646,Commercial,2007-10-29,NewInstitutions
1241,58525,Commercial,2007-10-31,NewInstitutions
1242,58579,Commercial,2007-10-31,NewInstitutions
1243,58714,Commercial,2007-11-05,NewInstitutions
1244,58599,Commercial,2007-11-05,NewInstitutions
1245,58630,Commercial,2007-11-06,NewInstitutions
1246,58502,Commercial,2007-11-07,NewInstitutions
1247,58710,Savings,2007-11-09,NewInstitutions
1248,58548,Commercial,2007-11-13,NewInstitutions
1249,58578,Commercial,2007-11-15,NewInstitutions
1250,58588,Commercial,2007-11-16,NewInstitutions
1251,58631,Savings,2007-11-19,NewInstitutions
1252,58640,Commercial,2007-11-20,NewInstitutions
1253,58482,Commercial,2007-11-26,NewInstitutions
1254,58616,Commercial,2007-11-26,NewInstitutions
1255,58723,Commercial,2007-11-27,NewInstitutions
1256,58696,Commercial,2007-11-27,NewInstitutions
1257,58689,Commercial,2007-11-28,NewInstitutions
1258,58821,Commercial,2007-12-01,NewInstitutions
1259,58724,Savings,2007-12-03,NewInstitutions
1260,58651,Commercial,2007-12-03,NewInstitutions
1261,58532,Commercial,2007-12-03,NewInstitutions
1262,58586,Commercial,2007-12-03,NewInstitutions
1263,58678,Commercial,2007-12-03,NewInstitutions
1264,58718,Commercial,2007-12-03,NewInstitutions
1265,58672,Commercial,2007-12-03,NewInstitutions
1266,58663,Commercial,2007-12-05,NewInstitutions
1267,58574,Commercial,2007-12-06,NewInstitutions
1268,58686,Commercial,2007-12-07,NewInstitutions
1269,58682,Commercial,2007-12-10,NewInstitutions
1270,58671,Savings,2007-12-10,NewInstitutions
1271,58727,Commercial,2007-12-10,NewInstitutions
1272,58584,Commercial,2007-12-12,NewInstitutions
1273,58688,Savings,2007-12-13,NewInstitutions
1274,58744,Commercial,2007-12-14,NewInstitutions
1275,58531,Commercial,2007-12-24,NewInstitutions
1276,58697,Savings,2008-01-03,NewInstitutions
1277,58691,Commercial,2008-01-08,NewInstitutions
1278,58745,Commercial,2008-01-14,NewInstitutions
1279,58641,Commercial,2008-01-15,NewInstitutions
1280,58615,Commercial,2008-01-16,NewInstitutions
1281,58624,Commercial,2008-01-22,NewInstitutions
1282,58742,Commercial,2008-01-22,NewInstitutions
1283,58650,Commercial,2008-01-22,NewInstitutions
1284,58670,Commercial,2008-01-23,NewInstitutions
1285,58819,Commercial,2008-01-25,NewInstitutions
1286,58644,Commercial,2008-01-28,NewInstitutions
1287,58687,Commercial,2008-01-28,NewInstitutions
1288,58653,Commercial,2008-01-28,NewInstitutions
1289,58699,Commercial,2008-01-29,NewInstitutions
1290,58679,Commercial,2008-02-01,NewInstitutions
1291,58694,Commercial,2008-02-04,NewInstitutions
1292,58719,Commercial,2008-02-04,NewInstitutions
1293,58401,Commercial,2008-02-05,NewInstitutions
1294,58743,Commercial,2008-02-06,NewInstitutions
1295,58772,Commercial,2008-02-08,NewInstitutions
1296,58522,Commercial,2008-02-19,NewInstitutions
1297,58610,Commercial,2008-02-21,NewInstitutions
1298,58757,Commercial,2008-02-22,NewInstitutions
1299,58716,Savings,2008-02-25,NewInstitutions
1300,58632,Commercial,2008-02-25,NewInstitutions
1301,58706,Savings,2008-02-29,NewInstitutions
1302,58693,Commercial,2008-03-05,NewInstitutions
1303,58785,Commercial,2008-03-06,NewInstitutions
1304,58654,Commercial,2008-03-10,NewInstitutions
1305,58776,Commercial,2008-03-11,NewInstitutions
1306,58720,Commercial,2008-03-12,NewInstitutions
1307,58267,Commercial,2008-03-12,NewInstitutions
1308,58768,Commercial,2008-03-17,NewInstitutions
1309,58705,Commercial,2008-03-24,NewInstitutions
1310,58722,Commercial,2008-03-26,NewInstitutions
1311,58462,Commercial,2008-03-26,NewInstitutions
1312,58752,Commercial,2008-03-31,NewInstitutions
1313,58783,Commercial,2008-03-31,NewInstitutions
1314,58804,Commercial,2008-04-07,NewInstitutions
1315,58763,Commercial,2008-04-07,NewInstitutions
1316,58786,Commercial,2008-04-08,NewInstitutions
1317,58818,Commercial,2008-04-15,NewInstitutions
1318,58756,Commercial,2008-04-16,NewInstitutions
1319,58712,Commercial,2008-04-17,NewInstitutions
1320,58660,Commercial,2008-04-22,NewInstitutions
1321,58796,Commercial,2008-04-23,NewInstitutions
1322,58621,Commercial,2008-04-25,NewInstitutions
1323,58741,Savings,2008-04-30,NewInstitutions
1324,58698,Commercial,2008-04-30,NewInstitutions
1325,58384,Commercial,2008-05-01,NewInstitutions
1326,58739,Commercial,2008-05-05,NewInstitutions
1327,58665,Commercial,2008-05-12,NewInstitutions
1328,58754,Commercial,2008-05-12,NewInstitutions
1329,58701,Commercial,2008-05-15,NewInstitutions
1330,58728,Commercial,2008-05-19,NewInstitutions
1331,58725,Commercial,2008-05-19,NewInstitutions
1332,58806,Commercial,2008-06-02,NewInstitutions
1333,58750,Commercial,2008-06-09,NewInstitutions
1334,58692,Commercial,2008-06-16,NewInstitutions
1335,58652,Commercial,2008-06-18,NewInstitutions
1336,58702,Savings,2008-06-23,NewInstitutions
1337,58410,Commercial,2008-06-23,NewInstitutions
1338,58664,Commercial,2008-07-01,NewInstitutions
1339,58704,Commercial,2008-07-01,NewInstitutions
1340,58926,Commercial,2008-07-01,NewInstitutions
1341,58826,Commercial,2008-07-02,NewInstitutions
1342,58659,Commercial,2008-07-02,NewInstitutions
1343,58656,Savings,2008-07-08,NewInstitutions
1344,58662,Commercial,2008-07-10,NewInstitutions
1345,58912,Savings,2008-07-11,NewInstitutions
1346,58823,Commercial,2008-07-14,NewInstitutions
1347,58732,Commercial,2008-07-15,NewInstitutions
1348,58878,Commercial,2008-07-25,NewInstitutions
1349,58824,Commercial,2008-08-05,NewInstitutions
1350,58729,Commercial,2008-08-16,NewInstitutions
1351,58658,Commercial,2008-08-20,NewInstitutions
1352,58822,Commercial,2008-08-25,NewInstitutions
1353,58780,Commercial,2008-08-28,NewInstitutions
1354,58880,Commercial,2008-08-29,NewInstitutions
1355,58713,Commercial,2008-09-02,NewInstitutions
1356,58862,Commercial,2008-09-08,NewInstitutions
1357,58612,Commercial,2008-09-09,NewInstitutions
1358,58852,Commercial,2008-09-15,NewInstitutions
1359,58810,Commercial,2008-09-15,NewInstitutions
1360,58842,Commercial,2008-10-06,NewInstitutions
1361,58815,Commercial,2008-10-06,NewInstitutions
1362,58782,Commercial,2008-10-06,NewInstitutions
1363,58736,Commercial,2008-10-15,NewInstitutions
1364,58892,Commercial,2008-10-24,NewInstitutions
1365,58711,Commercial,2008-10-27,NewInstitutions
1366,58811,Savings,2008-10-29,NewInstitutions
1367,58769,Commercial,2008-11-03,NewInstitutions
1368,58657,Commercial,2008-11-06,NewInstitutions
1369,58897,Commercial,2008-11-07,NewInstitutions
1370,58717,Commercial,2008-11-12,NewInstitutions
1371,58816,Commercial,2008-11-18,NewInstitutions
1372,58858,Commercial,2008-11-24,NewInstitutions
1373,58808,Commercial,2008-12-03,NewInstitutions
1374,58788,Commercial,2008-12-17,NewInstitutions
1375,58764,Commercial,2009-01-05,NewInstitutions
1376,58813,Commercial,2009-01-12,NewInstitutions
1377,58889,Commercial,2009-01-14,NewInstitutions
1378,58829,Savings,2009-01-20,NewInstitutions
1379,58675,Commercial,2009-01-21,NewInstitutions
1380,58929,Savings,2009-01-30,NewInstitutions
1381,58928,Savings,2009-01-30,NewInstitutions
1382,58828,Commercial,2009-02-02,NewInstitutions
1383,58751,Commercial,2009-02-17,NewInstitutions
1384,58874,Commercial,2009-02-17,NewInstitutions
1385,58859,Commercial,2009-02-17,NewInstitutions
1386,58773,Savings,2009-02-17,NewInstitutions
1387,58674,Commercial,2009-03-09,NewInstitutions
1388,58848,Commercial,2009-03-11,NewInstitutions
1389,58978,Savings,2009-03-19,NewInstitutions
1390,58932,Commercial,2009-04-01,NewInstitutions
1391,58981,Commercial,2009-04-10,NewInstitutions
1392,58846,Commercial,2009-04-13,NewInstitutions
1393,58899,Commercial,2009-04-13,NewInstitutions
1394,58873,Savings,2009-04-14,NewInstitutions
1395,58789,Commercial,2009-04-30,NewInstitutions
1396,58987,Commercial,2009-05-01,NewInstitutions
1397,58943,Commercial,2009-05-15,NewInstitutions
1398,58979,Savings,2009-05-21,NewInstitutions
1399,58864,Commercial,2009-06-08,NewInstitutions
1400,58827,Commercial,2009-06-08,NewInstitutions
1401,58778,Commercial,2009-06-11,NewInstitutions
1402,58935,Commercial,2009-06-22,NewInstitutions
1403,58937,Savings,2009-07-01,NewInstitutions
1404,58923,Commercial,2009-07-22,NewInstitutions
1405,59002,Commercial,2009-08-14,NewInstitutions
1406,58680,Commercial,2009-09-28,NewInstitutions
1407,58857,Commercial,2009-10-07,NewInstitutions
1408,58967,Commercial,2009-10-23,NewInstitutions
1409,59019,Commercial,2009-11-07,NewInstitutions
1410,59021,Commercial,2009-12-18,NewInstitutions
1411,59022,Commercial,2009-12-18,NewInstitutions
1412,59027,Commercial,2010-01-15,NewInstitutions
1413,59030,Savings,2010-01-22,NewInstitutions
1414,58991,Commercial,2010-01-22,NewInstitutions
1415,59010,Commercial,2010-01-29,NewInstitutions
1416,59036,Savings,2010-03-05,NewInstitutions
1417,59017,Commercial,2010-07-01,NewInstitutions
1418,59004,Savings,2010-07-09,NewInstitutions
1419,59049,Commercial,2010-07-16,NewInstitutions
1420,58961,Commercial,2010-07-26,NewInstitutions
1421,59051,Commercial,2010-08-19,NewInstitutions
1422,59015,Commercial,2010-10-22,NewInstitutions
1423,59052,Commercial,2010-12-10,NewInstitutions
1424,58952,Commercial,2010-12-20,NewInstitutions
